gene_id,pLI,mis_z,lof_z,Num_coding_exons,LOEUF,Mis.OEUF,GTEx_mean_expression,Num_tissues_expressed,Num_paralogs,Num_interaction_partners,Num_transcript_isoforms,MetaLR_score,CADD_raw,DANN_score,Genic_phastCons100way,Genic_phastCons30way,sHet,GO_embryo_dev,Promoter_CpG_density,Promoter_phastCons100way,Exonic_phastCons100way,PPI_degree,Tissue_specificity_tau,Num_enhancers,H3K4me3,H2AZ,H3K27me3,H3K9ac,Presence_pathogenic_SNVs,CRISPR_HAP1_KO_qvalue,Percent_pathogenic_SNVs
ENSG00000137124,-0.68371407,-0.7856007,-0.7327222,-0.92649592,0.75607988,0.60424521,-0.01747838,0.42378236,-0.24190265,-0.25214624,-0.70214854,0.55408308,0.48724543,0.536987,0.53176866,0.56806791,-0.74120605,0,-1.01873788,-1.23924874,-1.87742962,-0.69776,-0.00702504,0.69049712,0.3028567,0.56849707,0.53559947,0.464883,1,0.45579937,0.01041667
ENSG00000165752,-0.12476048,1.02673539,0.62464489,0.19405559,-0.89862059,-1.07732404,-0.05157376,0.42378236,-0.24190265,-0.17131892,-0.23320626,-0.29778705,-0.05241979,-0.02335061,-0.10290774,-0.01323999,-0.69024333,0,0,0,0,-0.08602718,-0.64076101,0.99926069,0.61232448,0.50130965,0.88978352,0.6875763,0,0.45579937,0
ENSG00000134452,-0.6834964,1.58206632,1.25504919,1.21273878,-0.91286771,-1.00673966,-0.03016125,0.42378236,-0.24190265,-0.25214624,0.93914945,0.04092271,-0.13615831,-0.04253098,-0.13010358,-0.0531763,0,0,1.79484257,-0.82505814,-0.33855873,-0.69776,-1.24482192,0.96780417,0.66654198,0.56055775,-0.90188083,0.69386664,0,0.45579937,0
ENSG00000204193,-0.66188205,-0.92694213,-0.61468364,-0.41715433,0.80696243,1.70868328,-0.06458285,-3.12587841,0.00625261,-0.25214624,-0.4676774,-0.98969081,-1.63023905,-1.04723398,-0.90592195,-0.99763123,0.49880721,0,0,0,0,-0.69776,2.28218079,-1.60855383,-2.94277327,-0.69420037,-0.08836552,-1.6696486,1,0.45579937,0.02564103
ENSG00000143630,-0.68365109,0.57074268,0.17890808,-0.21341769,-0.3775833,-0.44621657,-0.05327943,0.42378236,-0.24190265,-0.25214624,-0.4676774,2.36159268,0.75623791,0.80645113,0.47281622,0.83106077,0,0,0,0,0,-0.69776,-0.11526658,-1.60855383,0.28421637,0.38986849,-0.49987689,0.30012562,1,0.45579937,0.03846154
ENSG00000163046,0,0,0,0,0,0,-0.06415547,-1.31756066,-0.24190265,-0.25214624,-0.23320626,-0.66829018,-2.51029404,-1.8556999,-1.34529097,-2.56000864,0,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,0,-0.00653867,0
ENSG00000165807,-0.68372146,-0.48131041,-0.60633594,0.19405559,0.43653748,0.39664406,-0.06098351,0.42378236,-0.24190265,-0.25214624,-0.23320626,-0.84071245,-0.30276415,-0.19559418,-0.27067822,-0.22861872,-0.80045151,0,-0.49795681,-1.06132853,-0.66335883,-0.69776,0.77402059,-1.60855383,-0.02876905,0.15835002,0.74229534,-0.00432421,0,0.45579937,0
ENSG00000182175,-0.23256479,0.16315307,0.19809761,-0.62089097,-0.63403134,-0.23861543,-0.04653739,0.42378236,-0.24190265,-0.25214624,0.58744274,2.59431621,0.66741671,0.39509729,0.79997448,0.547895,0,0,0,0,0,-0.08602718,-0.15773887,0.95306265,0.65847472,0.50307184,1.43920922,0.64690626,1,0.45579937,0.04
ENSG00000117625,2.0223421,1.50012588,1.02650536,0.19405559,-1.29346917,-1.4510061,-0.03410982,0.42378236,-0.24190265,3.78922001,0.93914945,-0.40955552,0.83478959,0.54923726,1.11226727,1.11781513,-0.23338144,0,1.40564182,2.07140634,1.34714902,2.80619616,-0.94546864,0.70173913,0.59925148,0.87665073,-0.78412664,0.59536979,1,0.45579937,0
ENSG00000056972,-0.68372146,0.65905195,-0.29253355,-0.21341769,0.10478326,-0.67457783,-0.05037935,0.42378236,-0.24190265,0.47529968,0.93914945,-1.0163798,-0.05850877,0.21272672,-0.01901158,-0.19365939,-0.68170734,0,-1.01756783,0.01448292,0.07917463,-0.69776,-0.89606895,0.96049552,0.64464205,0.76432392,-0.84544722,0.84527536,1,0.45579937,0.01075269
ENSG00000198898,2.05049831,0.82099111,0.90184972,-0.00968105,-1.56009373,-1.24340496,-0.01817001,0.42378236,-0.24190265,-0.25214624,0.82191388,0.44392371,0.77254544,0.42074134,0.80016025,0.84272008,2.08180952,0,1.00401337,0.30942233,1.16879325,-0.69776,-1.08694765,0.27357145,0.49337128,0.50961761,0.08629708,0.41164895,1,0.45579937,0.02777778
ENSG00000272897,0,0,0,0,0,0,0,0,-0.24190265,-0.25214624,-0.58491297,1.50817034,1.71385922,0.80882704,1.09613012,1.06584225,0,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,0,-0.00653867,0
ENSG00000148488,-0.68372146,-0.94433214,-1.1455431,-0.21341769,1.30154081,0.98623131,-0.06407473,0.42378236,-0.24190265,-0.25214624,-0.58491297,-0.62942084,0.0709893,0.23081661,-0.02666757,-0.16348193,-0.54265853,1,0,0,0,-0.69776,-0.02409692,0.6107697,0.34927728,0.36181288,0.91492992,-0.07670793,0,0.45579937,0
ENSG00000101773,-0.68372146,-0.62531666,0.38994209,0.80526551,-0.36333618,0.39249204,-0.05240935,0.42378236,-0.24190265,0.39447236,0.93914945,-0.66611431,0.14159318,0.23532989,0.4684288,0.56670077,-0.47569641,1,1.67512525,-1.35913763,0.78852561,-0.08602718,-0.60594448,0.80592666,0.3313765,0.55561775,-0.94526662,0.4555945,1,-2.3448007,0.0464135
ENSG00000137601,-0.68372146,0.22177738,0.16302708,2.43515862,-0.13334706,-0.18879116,-0.05328976,0.42378236,-0.24190265,-0.25214624,0.11850045,0.17027179,0.39072954,0.23638017,0.51526362,0.33544721,-0.70831342,0,0.19328926,-0.78392605,0.19400815,-0.69776,-1.05323959,0.55858054,0.36069704,0.41675457,-1.54439182,0.46062574,1,0.45579937,0.08761905
ENSG00000100997,-0.68366812,-0.45826612,0.12892366,0.29592391,-0.33484196,0.38003597,-0.00205507,0.42378236,-0.24190265,-0.25214624,1.87703401,-0.65320225,0.64488073,0.67714978,0.66488158,0.75387,-0.7174155,0,2.02191285,-1.01286281,0.50413302,-0.69776,-0.78808844,0.66227506,0.32305577,0.57465286,-0.74915383,0.2530041,1,0.45579937,0.08139535
ENSG00000156486,-0.52206155,0.66969255,-0.05676184,-0.92649592,-0.31245363,-0.72855413,-0.06416084,0.42378236,-0.24190265,-0.00966427,-0.70214854,2.66696825,0.88275903,0.77115857,1.03026595,1.08138075,1.42894751,0,0.89169744,2.08352277,-0.06404287,0.72264183,0.85170728,0.16703791,0.01728015,-0.5459099,1.22455255,-0.73544241,0,0.45579937,0
ENSG00000110841,-0.68372146,-0.03070791,0.47545514,1.72208038,-0.35926558,-0.03516631,-0.04049771,0.42378236,-0.24190265,-0.17131892,1.17362059,-0.27290574,0.69903577,0.28906892,0.66953146,0.61626554,-0.73547069,0,-0.67709602,0.16306861,0.42592795,-0.08602718,-0.657822,0.99017381,0.44747565,0.60315701,0.35282255,0.42695195,1,0.45579937,0.19047619
ENSG00000158825,-0.66152571,-0.37857031,-0.60984808,-0.62089097,0.79475062,0.46307643,-0.03760921,0.42378236,-0.24190265,0.15199038,-0.70214854,-0.08891791,0.55797673,0.23331889,0.21058767,-0.0002245,0.61528703,0,-2.42336831,-1.28643904,-0.39948719,1.69221365,0.32867577,-0.75762649,-0.02868867,0.22597757,0.97165471,-0.08071417,0,0.45579937,0
ENSG00000137802,-0.68314598,1.23286802,1.8864715,2.12955366,-1.06144475,-0.67042581,-0.03673679,0.42378236,-0.24190265,3.06177409,1.05638502,-0.21600433,0.41226509,0.50711099,0.4475772,0.5905024,0.6740111,0,-0.53331713,0.558128,0.3760063,2.6419547,-0.35580938,1.04813516,0.58016975,0.3691009,-1.57068978,0.68168223,1,0.45579937,0.06766917
ENSG00000179886,-0.68050486,0.73454588,-0.20279574,-0.92649592,-0.03972317,-0.74101019,-0.05834552,0.42378236,-0.24190265,-0.25214624,-0.81938411,-0.82344528,-0.05872837,0.34182283,-0.21898167,0.0075293,0,0,0,0,0,-0.69776,-0.56888615,0.21686461,0.77201012,0.36884008,-0.8945825,0.89356638,0,0.45579937,0
ENSG00000159788,-0.68372145,-0.13245385,0.87451608,0.70339719,-0.65438436,0.03541808,-0.04570073,0.42378236,-0.24190265,-0.25214624,2.11150515,-0.7710931,-0.36825365,-0.05941874,0.01343503,-0.60738114,-0.47387898,0,0,0,0,-0.08602718,-0.3208255,0.18186273,0.43607255,0.42199362,0.66777055,0.65546061,1,0.45579937,0.01785714
ENSG00000285133,0,0,0,0,0,0,0,0,-0.24190265,-0.25214624,-0.81938411,0,-1.17054162,-1.36276567,1.12267183,1.10207213,0,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,0,-0.00653867,0
ENSG00000198554,-0.68372146,-0.7157222,0.31913931,1.51834374,-0.25953578,0.40910013,-0.06206769,0.42378236,-0.24190265,-0.25214624,-0.35044183,0.38496581,0.39589199,0.28032681,0.57651341,0.65333333,-0.80572505,0,0,0,0,-0.69776,-0.36389267,0.16703791,0.57777719,0.35805907,-1.3329061,0.60854087,1,-2.3448007,0.03030303
ENSG00000170967,-0.68372146,-0.55615349,-1.20663251,-0.92649592,1.44808255,0.46722845,-0.06339582,-2.2552069,-0.24190265,0.07116306,-0.81938411,-0.4095337,-0.63164863,-0.00818383,0.24799607,-0.78513617,-0.68617645,0,-1.02805887,1.06988774,1.50641748,1.63132693,2.29166045,-1.60855383,-1.69334706,-2.08064027,-0.97242468,-1.51144612,0,0.45579937,0
ENSG00000134256,-0.68372146,-0.32970895,0.06804651,-0.11154937,-0.15777069,0.16413078,-0.06366182,0.42378236,0.00625261,-0.25214624,-0.35044183,-0.64892114,-0.6928109,-0.24046119,-1.05155677,-0.98180688,-0.80571015,0,0,0,0,-0.69776,0.41006824,-1.60855383,-0.6679143,-1.3230268,-1.43738797,-0.80118873,0,-0.00653867,0
ENSG00000196083,0.02418257,0.80809811,0.82880732,-0.00968105,-0.98410328,-0.73270615,-0.06116995,0.42378236,-0.24190265,-0.25214624,1.29085616,-0.78238181,0.28861297,0.64733157,0.51081576,0.79139309,0.42095537,0,0,0,0,-0.69776,0.35413168,0.3184611,0.38708517,0.43056663,0.47937916,0.3310195,0,0.45579937,0
ENSG00000155026,-0.68370714,-0.32090133,-0.12222005,0.90713383,-0.09264103,0.21810708,-0.06461533,0.42378236,0.00625261,-0.25214624,0.23573602,-0.17696738,-0.8342288,-0.83492119,-0.51184176,-0.76073177,0,0,-0.41790842,-1.40473366,-0.98052965,-0.69776,1.79060923,-1.60855383,-2.37050117,-4.4740437,-3.39749205,-4.43031485,1,-0.00653867,0.03389831
ENSG00000276747,0,0,0,0,0,0,-0.06491269,-2.99192895,-0.24190265,-0.25214624,-0.81938411,0,-2.7625387,-3.69084988,-0.89790889,-0.96137064,0,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,1,-0.00653867,0.34782609
ENSG00000163322,-0.68372007,-0.57949681,-0.34776074,-0.11154937,0.16177172,0.51705273,-0.0609796,0.42378236,-0.24190265,-0.25214624,0.11850045,-0.61573801,-0.55584537,0.04154268,-0.06651562,-0.439302,0,0,0.95557318,-1.07057528,0.46256377,-0.69776,-0.66439338,0.48859815,0.19154928,0.57200658,-0.65402318,0.27865923,0,0.45579937,0
ENSG00000123342,-0.68372146,-0.32702938,-1.31660332,-0.11154937,1.09801061,0.20565101,-0.04295182,0.42378236,-0.24190265,-0.25214624,0.11850045,-0.81155793,-0.08745588,0.13460055,-0.0546324,0.29025245,0,0,0,0,0,-0.69776,0.47997041,0.17451314,-0.05699071,0.58918083,0.35352932,0.29349888,1,0.45579937,0.09090909
ENSG00000248710,0,0,0,0,0,0,0,0,0.00625261,-0.25214624,-0.81938411,0.36605434,1.0080366,0.79112496,0.74252375,1.00078608,0,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,0,-0.00653867,0
ENSG00000159208,1.48389571,0.17121508,0.37782774,-0.51902265,-0.96782086,-0.29674375,-0.04719843,0.42378236,-0.24190265,-0.17131892,-0.11597069,-0.83160132,-0.25148274,0.28830159,-0.30432652,0.40797337,0,0,0,0,0,-0.08602718,-0.23023231,0.49219726,0.34499716,0.59213555,0.29071123,0.5288441,0,0.45579937,0
ENSG00000130544,-0.60711905,-0.1355839,-0.25354367,-0.41715433,0.00708877,0.03126605,-0.06177003,0.42378236,1.37110652,0.07116306,-0.70214854,-0.85293025,-1.82211257,-1.32953208,-1.61370161,-1.86277495,-0.74162316,0,-0.41039501,-1.33968757,-2.44387508,0.88354728,-0.9445369,0.3964073,0.36503043,0.44503295,-0.82586067,0.00913606,0,0.45579937,0
ENSG00000066136,-0.38662965,1.34773997,0.67269508,-0.00968105,-0.88844408,-1.63369511,-0.0274959,0.42378236,-0.24190265,3.06177409,1.87703401,-0.26603551,0.85694836,0.93824008,0.63169353,0.93382545,-0.66226672,0,0.45451356,0.55175093,0.79856668,2.68118378,-1.22951323,0.98671696,0.62780425,0.47716407,-1.26262319,0.6955818,1,-2.3448007,0.05882353
ENSG00000172009,-0.68338923,0.53198601,0.44089362,0.29592391,-0.58314879,-0.4503686,-0.03930047,0.42378236,-0.24190265,-0.25214624,0.70467831,-1.03176552,0.20359684,0.01261999,0.3145554,-0.25830241,-0.21066348,0,1.22537699,-1.06037197,0.08923783,-0.08602718,-0.95275544,-1.60855383,0.66736563,0.43235867,-0.79610592,0.84248228,0,0.45579937,0
ENSG00000089199,-0.68372081,-0.54412417,0.16048205,-0.51902265,-0.30838303,0.37173193,0.02844727,0.42378236,-0.24190265,-0.25214624,-0.58491297,-1.38049709,-0.90033411,-0.21650827,-0.89731123,-1.09881544,-0.6183652,0,-0.11793556,-0.43382499,-2.28574631,-0.69776,0.897947,0.2554741,-0.11941874,-0.35354792,1.18282269,-0.54233006,0,0.45579937,0
ENSG00000164061,2.05520927,0.36996919,3.43695558,-0.00968105,-1.5315995,-0.12235879,-0.05641412,0.42378236,-0.24190265,-0.25214624,-0.70214854,-0.91346359,0.16170784,-0.28406292,0.17600913,0.48752735,0.24518541,0,0,0,0,-0.69776,0.52939061,-1.60855383,0.32048788,0.24370558,0.99457718,0.23209113,1,0.45579937,0.02941176
ENSG00000141314,-0.68372118,-0.12209285,-0.41571308,-0.11154937,0.24114849,0.01880999,-0.05949884,0.42378236,-0.24190265,-0.25214624,-0.23320626,-0.33435456,0.77370694,0.68321478,0.81966348,0.96526649,-0.62407076,0,0.96700874,1.62182302,0.41197114,-0.69776,0.36792375,0.69951373,0.39448411,0.20588024,1.31694945,0.19394535,0,0.45579937,0
ENSG00000114978,1.92075516,0.6703139,0.32204065,-0.41715433,-1.24665723,-1.251709,-0.00960123,0.42378236,-0.24190265,0.63695433,-0.23320626,0.62722151,1.3729901,0.90959356,1.11796158,1.11665785,0.75225026,0,1.05538807,-1.02019644,1.24956768,1.49528275,-0.96891767,0.5737132,0.4798429,0.16717682,-0.70353102,0.35915436,1,0.45579937,0
ENSG00000285444,0,0,0,0,0,0,0,0,-0.24190265,-0.25214624,-0.81938411,0,-3.2069242,-3.39556763,-0.78738817,-1.15381476,0,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,0,-0.00653867,0
ENSG00000134516,2.0543602,2.45071264,2.95253428,4.26878837,-1.35656353,-1.20603675,-0.05497259,0.42378236,-0.24190265,1.93019154,1.17362059,-0.73339802,0.9923392,0.61385432,0.808834,0.79293148,0.53837371,0,0,0,0,2.30394912,-0.09863059,0.37818424,0.19420162,0.61757002,0.64741582,-0.06468009,1,0.45579937,0.02857143
ENSG00000171481,-0.68324026,-1.04216359,-1.39868568,-0.92649592,1.98947286,1.1481602,-0.06491835,-2.99192895,1.49518415,-0.25214624,-0.81938411,-1.19556149,-0.70771077,-0.24739112,-1.96620431,-2.37131715,-0.78010217,0,-2.58996331,0,-4.09444807,-0.08602718,1.6434935,-1.60855383,-1.8544999,-4.4740437,0.31289449,-4.43031485,0,0.45579937,0
ENSG00000164105,0.16518273,0.07817579,-0.09972197,-0.62089097,-0.34298316,-0.32165589,-0.03451768,0.42378236,-0.24190265,-0.25214624,-0.70214854,-0.09723827,0.70815431,0.87275329,0.78563838,0.63012535,-0.34586886,0,2.44001964,-0.12517488,1.05847576,-0.69776,-0.98631184,0.76564555,0.73342836,0.7409147,-0.30727544,0.61535096,0,0.45579937,0
ENSG00000140006,-0.6835165,0.07722823,-0.57004379,-0.92649592,0.53219667,-0.20955127,-0.05705987,0.42378236,-0.24190265,-0.25214624,-0.4676774,-0.02562206,0.06945792,0.18116874,0.39061216,0.53428077,-0.61116994,0,1.42804425,-1.21405932,1.33790571,-0.69776,-1.15920747,0.86168698,0.43965748,0.44813298,-3.39749205,0.40782936,0,-2.33407088,0
ENSG00000243627,-0.18778327,-0.42646857,-0.68023856,-0.8246276,1.3972,0.566877,-0.06492345,-3.19285314,-0.24190265,-0.25214624,-0.81938411,-0.60124704,-1.59911224,-0.80325958,-1.60475941,-0.91477101,0,0,-2.70328807,-1.42737226,-5.28000906,0,1.11884498,-1.60855383,-1.94409987,-1.96073208,0.98442304,-1.44933727,0,-0.00653867,0
ENSG00000172350,-0.68372042,1.15302463,0.04198538,0.39779223,-0.22086505,-0.98597954,-0.05974101,0.42378236,-0.24190265,0.07116306,-0.23320626,0.64711753,0.99618067,0.80558511,0.96478438,0.95630806,-0.77514146,0,-0.61532863,0.22428847,0.16753675,0.72264183,0.63587848,0.77136184,0.12384574,0.06857703,1.19630066,-0.06458077,0,0.45579937,0
ENSG00000189050,-0.68371848,-0.09459038,-0.19999621,-0.11154937,-0.00308774,-0.0144062,-0.04975798,0.42378236,-0.24190265,-0.25214624,0.11850045,-0.35020353,0.35963833,0.41596557,0.55904849,0.82269193,-0.78257508,0,0.69285046,0.04700597,-0.30290954,-0.69776,-0.20842037,0.74803417,0.24727405,0.36010872,-0.17656677,0.23383724,0,0.45579937,0
ENSG00000267699,0,0,0,0,0,0,0,0,-0.24190265,-0.25214624,-0.70214854,0.32400216,1.65084792,1.08891009,1.07152768,1.10274897,0,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,0,-0.00653867,0
ENSG00000167705,-0.68372146,-0.62370659,-1.3358743,-0.21341769,1.55391825,0.58763711,-0.04110494,0.42378236,-0.24190265,-0.25214624,-0.4676774,-0.76484267,-0.22998364,0.02473825,-0.9378936,-0.63098676,0,0,0,0,0,-0.69776,-0.19292574,0.1107948,0.50009626,0.36631965,-0.95467615,0.60106121,0,0.45579937,0
ENSG00000103226,-0.683459,0.25424288,-0.00295987,2.12955366,-0.23918276,-0.38808825,-0.06271076,0.42378236,-0.24190265,-0.25214624,2.58044744,-1.01202885,0.11242846,0.59409326,0.76543154,0.46806392,0,0,0,0,0,-0.69776,-0.24053777,-1.1281415,-1.02565199,-4.08180396,-3.39749205,-1.88872768,1,0.45579937,0.10810811
ENSG00000203326,-0.04919338,-0.31370921,-0.55401009,-0.72275928,0.9799631,0.20980304,-0.06084722,0.42378236,3.72858147,-0.25214624,0.00126488,-1.02554546,-2.27044898,-1.97510451,-2.27688647,-2.49053438,0,0,-0.49800841,-1.3011063,-0.52850942,0,-1.032226,-1.60855383,0.49173018,0.40192623,-0.11958323,0.20473985,0,-0.00653867,0
ENSG00000172766,-0.68372146,-0.55380557,-0.21216146,1.00900215,0.05593602,0.35097181,-0.05153545,0.42378236,-0.24190265,-0.25214624,0.35297159,-0.03039676,0.8178179,0.49864001,0.98701965,0.96687935,-0.75705648,0,1.05605867,-0.96025199,0.88447206,-0.69776,-0.70518771,-0.05383514,0.56173105,0.57177868,-0.72695809,0.47825054,1,0.45579937,0.02
ENSG00000177212,-0.36567683,-1.11146733,-0.94292653,-0.92649592,1.85107233,1.17307234,-0.06487902,-2.52310583,4.96935776,-0.25214624,-0.70214854,-1.19177941,-1.44515642,-0.9067556,-2.13743185,-2.3981417,0.89548513,0,0,0,0,-0.69776,0.78416701,-1.60855383,-1.20522318,-4.4740437,-0.93096212,-3.14683664,0,0.45579937,0
ENSG00000007237,1.6506692,1.2009462,1.07160332,0.39779223,-1.15099804,-1.19773271,-0.00872692,0.42378236,-0.24190265,0.31364503,1.29085616,-0.52885524,0.8785215,0.71323428,0.97546067,0.93562372,-0.64935101,0,0,0,0,1.01959146,-0.29550847,0.91930838,0.55227876,0.30502171,1.02988143,0.59464893,0,0.45579937,0
ENSG00000141456,2.05515449,0.25773797,1.7008369,0.70339719,-1.56619963,-0.20955127,-0.02341846,0.42378236,-0.24190265,-0.25214624,0.82191388,0.12608077,0.18054003,-0.3972011,0.17447194,0.19147697,3.24441786,0,0.39866748,0.7532663,0.06076874,0,-0.93731463,0.63470036,0.48373142,0.44462713,-1.41639269,0.4027282,1,-0.00653867,0
ENSG00000133710,-0.68372146,-0.39309435,-0.09106886,2.43515862,0.00505347,0.20149899,0.00290603,0.42378236,-0.24190265,-0.25214624,0.11850045,-0.77389456,-0.07732315,-0.17518535,-0.5557312,-0.49333333,-0.78110027,0,-2.31086963,-0.63629692,-1.64841296,-0.69776,1.61672645,-1.60855383,-1.95801621,-1.48253675,-1.06259979,-3.39808404,1,0.45579937,0.09355247
ENSG00000100219,-0.59603733,0.18115667,0.04677004,-0.51902265,-0.41218343,-0.4337605,0.12715702,0.42378236,-0.24190265,-0.17131892,-0.11597069,-0.15344296,0.02664018,0.50426767,0.72086496,0.74273356,-0.18787104,0,0.92594323,-0.26961548,0.95201129,-0.08602718,-0.24072083,1.1099068,0.78910812,0.34741873,-1.37513505,0.81613811,0,0.45579937,0
ENSG00000176956,-0.22284159,-0.13903239,-0.32500816,-0.62089097,0.14955991,0.03126605,-0.01635385,0.35680762,-0.24190265,-0.17131892,-0.35044183,-0.24604552,0.18456758,0.40406313,-2.13310151,0.5987476,0,0,0.08356784,-0.12389947,0.91003979,-0.69776,0.64794292,-0.64772916,-0.21905758,-0.89211096,1.35428908,-0.86991678,0,0.45579937,0
ENSG00000172731,-0.56356457,-0.24830443,-0.43973818,-0.62089097,0.41821976,0.18904292,-0.04619038,0.42378236,-0.24190265,-0.17131892,-0.11597069,-0.30177846,0.68216249,0.78477333,0.7691033,0.68867703,-0.75759277,0,0.1675831,-0.6063247,0.25957502,0.27181181,0.50126992,0.27357145,0.3074677,0.52236421,0.29189118,0.27184956,0,0.45579937,0
ENSG00000140464,-0.10057572,0.7416914,0.93905808,-0.11154937,-1.0064916,-0.53340905,-0.03212859,0.42378236,-0.24190265,-0.17131892,1.64256287,-0.68843886,-1.59610236,-0.57452086,-1.51098078,-1.18918875,-0.70196729,0,-1.67772648,-1.29409153,-2.52189055,-0.69776,-1.01159103,1.2237624,0.83593972,0.84384019,-0.52058074,0.9849373,0,0.45579937,0
ENSG00000257390,2.05520927,1.15395666,1.63675301,0.60152887,-1.71070607,-1.16866855,0,0,0.13033024,-0.25214624,-0.35044183,-0.26117498,1.10110237,0.80553043,0.81710951,1.04622239,0,0,0,0,0,-0.69776,1.21516442,0.53970177,0.83269478,0.67931775,-0.45890298,0.74213646,0,-0.00653867,0
ENSG00000143514,-0.67674212,0.85982544,1.39640024,0.80526551,-1.0064916,-0.5790813,-0.03638159,0.42378236,-0.24190265,4.59749326,0.70467831,-0.11348252,0.58637674,0.18297288,0.55700441,0.30591234,-0.55128391,0,2.00244269,-1.29791777,0.11485311,3.05172877,-0.82985164,0.9773628,0.63078436,0.65228159,-0.26683293,0.60792774,1,0.45579937,0.06976744
ENSG00000196550,-0.59384345,0.02597468,-0.98696575,-0.62089097,1.8185075,-0.42130444,-0.06437629,0.42378236,-0.24190265,-0.25214624,0.00126488,0,0,0,0,0,0,0,1.35766532,1.85873111,1.10314538,-0.08602718,-0.20866209,0.49930783,0.38020538,-0.41680089,-1.89003958,-0.07958307,0,0.45579937,0
ENSG00000168509,-0.67211853,-0.72779191,-0.16833602,-0.72275928,-0.10078223,0.63746139,-0.05597041,0.42378236,-0.24190265,-0.25214624,-0.11597069,0,0,0,0,0,0,0,-2.98698229,0.86614041,-1.44355589,-0.08602718,1.9594183,0.45479926,-0.67186864,-0.21029124,1.00032917,-0.38250526,1,0.45579937,0.12200957
ENSG00000105612,-0.68248278,-0.10934743,-0.1589703,-0.41715433,-0.08857042,-0.00195013,-0.01172567,0.42378236,-0.24190265,-0.25214624,-0.4676774,-0.95967891,-0.82060184,-0.44375174,-0.5311969,-0.8206648,-0.4877928,0,-0.70742476,-0.08978215,-1.30282846,-0.69776,-1.11054433,0.66710705,0.39566026,0.30276373,0.70134064,0.23429359,1,-1.13750795,0.03191489
ENSG00000142751,-0.64471909,-0.47640175,-0.14487083,-0.51902265,-0.15370008,0.43401227,-0.04389307,0.42378236,-0.24190265,-0.17131892,-0.35044183,-0.71309608,0.64861278,0.55904893,0.84584973,0.87779372,-0.73359367,0,-0.14687318,1.14035435,0.79713514,-0.08602718,-1.44294996,0.68361052,0.27015539,0.18958315,-1.32708337,0.45005801,0,-2.3448007,0
